Page.Name,Created,Type,URL,Link,Link.Text
Jorge Lanata PPT,2020-03-05 11:41:50,Link,https://www.facebook.com/1800651526836664/posts/2698194510415690,http://hotelsanfranciscotlaxcala.mx/tenembaum-estan-teniendo-la-razon-los-que-dijeron-vienen-para-liberar-a-los-presos/,Tenembaum: “Están teniendo la razón los que dijeron ‘vienen para liberar a los presos’”
Jorge Lanata HOY,2020-03-05 12:45:40,Link,https://www.facebook.com/838045592996579/posts/1861324314002030,http://hotelsanfranciscotlaxcala.mx/tenembaum-estan-teniendo-la-razon-los-que-dijeron-vienen-para-liberar-a-los-presos/,Tenembaum: “Están teniendo la razón los que dijeron ‘vienen para liberar a los presos’”
Jorge Lanata 24h,2020-03-06 9:15:19,Link,https://www.facebook.com/1725134714435064/posts/2600827220199138,http://hotelsanfranciscotlaxcala.mx/tenembaum-estan-teniendo-la-razon-los-que-dijeron-vienen-para-liberar-a-los-presos/,Tenembaum: “Están teniendo la razón los que dijeron ‘vienen para liberar a los presos’”
Noticias Increíbles,2020-03-06 9:15:52,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2245898855703869,http://hotelsanfranciscotlaxcala.mx/tenembaum-estan-teniendo-la-razon-los-que-dijeron-vienen-para-liberar-a-los-presos/,Tenembaum: “Están teniendo la razón los que dijeron ‘vienen para liberar a los presos’”
Jorge Lanata PPT,2020-03-06 15:00:26,Link,https://www.facebook.com/1800651526836664/posts/2699226136979194,http://hotelsanfranciscotlaxcala.mx/juan-grabois-paro-de-los-sojeros-m-si-no-los-barremos-de-una-vez-no-avanzamos/,"Juan Grabois paro de los sojeros M: ""Si no los barremos de una vez, no avanzamos"""
Jorge Lanata HOY,2020-03-06 16:00:14,Link,https://www.facebook.com/838045592996579/posts/1862443147223480,http://hotelsanfranciscotlaxcala.mx/juan-grabois-paro-de-los-sojeros-m-si-no-los-barremos-de-una-vez-no-avanzamos/,"Juan Grabois paro de los sojeros M: ""Si no los barremos de una vez, no avanzamos"""
Jorge Lanata 24h,2020-03-06 21:27:15,Link,https://www.facebook.com/1725134714435064/posts/2601237123491481,http://hotelsanfranciscotlaxcala.mx/juan-grabois-paro-de-los-sojeros-m-si-no-los-barremos-de-una-vez-no-avanzamos/,"Juan Grabois paro de los sojeros M: ""Si no los barremos de una vez, no avanzamos"""
Jorge Lanata PPT,2020-03-07 14:07:46,Link,https://www.facebook.com/1800651526836664/posts/2700041280231013,http://hotelsanfranciscotlaxcala.mx/zulemita-menem-furiosa-con-macri-y-echarri-por-sus-dichos-sobre-el-coronavirus-y-el-cancer/,Zulemita Menem furiosa con Macri y Echarri por sus dichos sobre el coronavirus y el cáncer
Jorge Lanata HOY,2020-03-07 15:08:38,Link,https://www.facebook.com/838045592996579/posts/1863353893799072,http://hotelsanfranciscotlaxcala.mx/zulemita-menem-furiosa-con-macri-y-echarri-por-sus-dichos-sobre-el-coronavirus-y-el-cancer/,Zulemita Menem furiosa con Macri y Echarri por sus dichos sobre el coronavirus y el cáncer
Jorge Lanata 24h,2020-03-08 10:37:20,Link,https://www.facebook.com/1725134714435064/posts/2602437226704804,http://hotelsanfranciscotlaxcala.mx/zulemita-menem-furiosa-con-macri-y-echarri-por-sus-dichos-sobre-el-coronavirus-y-el-cancer/,Zulemita Menem furiosa con Macri y Echarri por sus dichos sobre el coronavirus y el cáncer
Noticias Increíbles,2020-03-08 10:38:00,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2247347582225663,http://hotelsanfranciscotlaxcala.mx/zulemita-menem-furiosa-con-macri-y-echarri-por-sus-dichos-sobre-el-coronavirus-y-el-cancer/,Zulemita Menem furiosa con Macri y Echarri por sus dichos sobre el coronavirus y el cáncer
Jorge Lanata PPT,2020-03-09 18:46:14,Link,https://www.facebook.com/1800651526836664/posts/2701966053371869,http://hotelsanfranciscotlaxcala.mx/estela-diaz-ministra-de-mujeres-de-kicillof-enfatizo-que-es-carisima-la-ilegalidad-del-aborto/,"Estela Díaz Ministra de Mujeres de Kicillof enfatizó que es ""carísima"" la ilegalidad del aborto"
Jorge Lanata HOY,2020-03-09 19:45:04,Link,https://www.facebook.com/838045592996579/posts/1865458186921976,http://hotelsanfranciscotlaxcala.mx/estela-diaz-ministra-de-mujeres-de-kicillof-enfatizo-que-es-carisima-la-ilegalidad-del-aborto/,"Estela Díaz Ministra de Mujeres de Kicillof enfatizó que es ""carísima"" la ilegalidad del aborto"
Jorge Lanata 24h,2020-03-09 22:44:05,Link,https://www.facebook.com/1725134714435064/posts/2603684736580053,http://hotelsanfranciscotlaxcala.mx/estela-diaz-ministra-de-mujeres-de-kicillof-enfatizo-que-es-carisima-la-ilegalidad-del-aborto/,"Estela Díaz Ministra de Mujeres de Kicillof enfatizó que es ""carísima"" la ilegalidad del aborto"
Noticias Increíbles,2020-03-09 22:45:55,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2248358205457934,http://hotelsanfranciscotlaxcala.mx/estela-diaz-ministra-de-mujeres-de-kicillof-enfatizo-que-es-carisima-la-ilegalidad-del-aborto/,"Estela Díaz Ministra de Mujeres de Kicillof enfatizó que es ""carísima"" la ilegalidad del aborto"
Jorge Lanata PPT,2020-03-10 11:08:34,Link,https://www.facebook.com/1800651526836664/posts/2702569619978179,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-sin-pelos-en-la-lengua-cristina-kirchner-ha-sido-y-es-victima-de-la-mala-justicia/,"Alberto Fernández sin pelos en la lengua: ""Cristina Kirchner ha sido y es víctima de la mala Justicia"""
Jorge Lanata HOY,2020-03-10 12:10:02,Link,https://www.facebook.com/838045592996579/posts/1866069930194135,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-sin-pelos-en-la-lengua-cristina-kirchner-ha-sido-y-es-victima-de-la-mala-justicia/,"Alberto Fernández sin pelos en la lengua: ""Cristina Kirchner ha sido y es víctima de la mala Justicia"""
Jorge Lanata 24h,2020-03-11 0:10:56,Link,https://www.facebook.com/1725134714435064/posts/2604534969828363,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-sin-pelos-en-la-lengua-cristina-kirchner-ha-sido-y-es-victima-de-la-mala-justicia/,"Alberto Fernández sin pelos en la lengua: ""Cristina Kirchner ha sido y es víctima de la mala Justicia"""
Noticias Increíbles,2020-03-11 0:11:16,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2249102338716854,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-sin-pelos-en-la-lengua-cristina-kirchner-ha-sido-y-es-victima-de-la-mala-justicia/,"Alberto Fernández sin pelos en la lengua: ""Cristina Kirchner ha sido y es víctima de la mala Justicia"""
Jorge Lanata PPT,2020-03-14 21:45:28,Link,https://www.facebook.com/1800651526836664/posts/2706411366260671,http://hotelsanfranciscotlaxcala.mx/pablo-ceriani-presidente-de-aerolineas-argentinas-cruzo-a-la-gestion-de-cambiemos-en-la-empresa/,Pablo Ceriani presidente de Aerolíneas Argentinas cruzó a la gestión de Cambiemos en la empresa
Jorge Lanata HOY,2020-03-14 22:45:32,Link,https://www.facebook.com/838045592996579/posts/1870431256424669,http://hotelsanfranciscotlaxcala.mx/pablo-ceriani-presidente-de-aerolineas-argentinas-cruzo-a-la-gestion-de-cambiemos-en-la-empresa/,Pablo Ceriani presidente de Aerolíneas Argentinas cruzó a la gestión de Cambiemos en la empresa
Jorge Lanata PPT,2020-03-16 12:11:20,Link,https://www.facebook.com/1800651526836664/posts/2707828039452337,http://hotelsanfranciscotlaxcala.mx/suspendida-la-audiencia-del-juicio-a-cristina-kirchner-por-el-coronavirus/,Suspendida la audiencia del juicio a Cristina Kirchner por el coronavirus
Jorge Lanata HOY,2020-03-16 13:11:03,Link,https://www.facebook.com/838045592996579/posts/1871995442934917,http://hotelsanfranciscotlaxcala.mx/suspendida-la-audiencia-del-juicio-a-cristina-kirchner-por-el-coronavirus/,Suspendida la audiencia del juicio a Cristina Kirchner por el coronavirus
Jorge Lanata 24h,2020-03-16 22:07:16,Link,https://www.facebook.com/1725134714435064/posts/2609271379354722,http://hotelsanfranciscotlaxcala.mx/suspendida-la-audiencia-del-juicio-a-cristina-kirchner-por-el-coronavirus/,Suspendida la audiencia del juicio a Cristina Kirchner por el coronavirus
Noticias Increíbles,2020-03-16 22:07:46,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2253193258307762,http://hotelsanfranciscotlaxcala.mx/suspendida-la-audiencia-del-juicio-a-cristina-kirchner-por-el-coronavirus/,Suspendida la audiencia del juicio a Cristina Kirchner por el coronavirus
Jorge Lanata PPT,2020-03-18 15:09:55,Link,https://www.facebook.com/1800651526836664/posts/2709734435928364,http://hotelsanfranciscotlaxcala.mx/agustin-rossi-la-argentina-se-anticipo-al-combate-contra-el-coronavirus/,"Agustín Rossi: la Argentina se ""anticipó"" al combate contra el coronavirus"
Jorge Lanata HOY,2020-03-18 16:15:52,Link,https://www.facebook.com/838045592996579/posts/1874140319387096,http://hotelsanfranciscotlaxcala.mx/agustin-rossi-la-argentina-se-anticipo-al-combate-contra-el-coronavirus/,"Agustín Rossi: la Argentina se ""anticipó"" al combate contra el coronavirus"
Jorge Lanata PPT,2020-03-19 21:10:10,Link,https://www.facebook.com/1800651526836664/posts/2710909595810848,http://hotelsanfranciscotlaxcala.mx/sorpresivo-analisis-de-jorge-asis-sobre-el-futuro-politico-de-macri/,Sorpresivo analisis de Jorge Asís sobre el futuro político de Macri
Jorge Lanata 24h,2020-03-19 21:18:07,Link,https://www.facebook.com/1725134714435064/posts/2611811415767385,http://hotelsanfranciscotlaxcala.mx/sorpresivo-analisis-de-jorge-asis-sobre-el-futuro-politico-de-macri/,Sorpresivo analisis de Jorge Asís sobre el futuro político de Macri
Noticias Increíbles,2020-03-19 21:18:39,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2255416984752056,http://hotelsanfranciscotlaxcala.mx/sorpresivo-analisis-de-jorge-asis-sobre-el-futuro-politico-de-macri/,Sorpresivo analisis de Jorge Asís sobre el futuro político de Macri
Jorge Lanata HOY,2020-03-19 22:10:51,Link,https://www.facebook.com/838045592996579/posts/1875505219250606,http://hotelsanfranciscotlaxcala.mx/sorpresivo-analisis-de-jorge-asis-sobre-el-futuro-politico-de-macri/,Sorpresivo analisis de Jorge Asís sobre el futuro político de Macri
Jorge Lanata PPT,2020-03-20 22:07:21,Link,https://www.facebook.com/1800651526836664/posts/2711857192382755,http://hotelsanfranciscotlaxcala.mx/cristina-kirchner-y-su-hija-regresan-de-cuba-afectivo-mensaje-de-florencia/,Cristina Kirchner y su hija regresan de Cuba: afectivo mensaje de Florencia
Jorge Lanata 24h,2020-03-20 22:42:46,Link,https://www.facebook.com/1725134714435064/posts/2612735599008300,http://hotelsanfranciscotlaxcala.mx/cristina-kirchner-y-su-hija-regresan-de-cuba-afectivo-mensaje-de-florencia/,Cristina Kirchner y su hija regresan de Cuba: afectivo mensaje de Florencia
Noticias Increíbles,2020-03-20 23:05:19,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2256216991338722,http://hotelsanfranciscotlaxcala.mx/cristina-kirchner-y-su-hija-regresan-de-cuba-afectivo-mensaje-de-florencia/,Cristina Kirchner y su hija regresan de Cuba: afectivo mensaje de Florencia
Jorge Lanata HOY,2020-03-20 23:07:11,Link,https://www.facebook.com/838045592996579/posts/1876634732470988,http://hotelsanfranciscotlaxcala.mx/cristina-kirchner-y-su-hija-regresan-de-cuba-afectivo-mensaje-de-florencia/,Cristina Kirchner y su hija regresan de Cuba: afectivo mensaje de Florencia
Jorge Lanata PPT,2020-03-21 17:17:08,Link,https://www.facebook.com/1800651526836664/posts/2712621738972967,http://hotelsanfranciscotlaxcala.mx/argentina-atenta-coronavirus-confirmados-30-nuevos-casos-y-ya-hay-158-infectados-en-total/,Argentina Atenta Coronavirus: confirmados 30 nuevos casos y ya hay 158 infectados en total
Jorge Lanata HOY,2020-03-21 18:18:01,Link,https://www.facebook.com/838045592996579/posts/1877459549055173,http://hotelsanfranciscotlaxcala.mx/argentina-atenta-coronavirus-confirmados-30-nuevos-casos-y-ya-hay-158-infectados-en-total/,Argentina Atenta Coronavirus: confirmados 30 nuevos casos y ya hay 158 infectados en total
Jorge Lanata PPT,2020-03-23 20:00:47,Link,https://www.facebook.com/1800651526836664/posts/2714617438773397,http://hotelsanfranciscotlaxcala.mx/el-efecto-coronavirus-ahora-la-grieta-es-entre-alberto-fernandez-y-cristina-kirchner/,El efecto coronavirus: ¿ahora la grieta es entre Alberto Fernández y Cristina Kirchner?
Jorge Lanata HOY,2020-03-23 21:00:37,Link,https://www.facebook.com/838045592996579/posts/1879733095494485,http://hotelsanfranciscotlaxcala.mx/el-efecto-coronavirus-ahora-la-grieta-es-entre-alberto-fernandez-y-cristina-kirchner/,El efecto coronavirus: ¿ahora la grieta es entre Alberto Fernández y Cristina Kirchner?
Jorge Lanata 24h,2020-03-24 1:53:39,Link,https://www.facebook.com/1725134714435064/posts/2615439302071263,http://hotelsanfranciscotlaxcala.mx/el-efecto-coronavirus-ahora-la-grieta-es-entre-alberto-fernandez-y-cristina-kirchner/,El efecto coronavirus: ¿ahora la grieta es entre Alberto Fernández y Cristina Kirchner?
Noticias Increíbles,2020-03-24 1:54:44,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2258501744443580,http://hotelsanfranciscotlaxcala.mx/el-efecto-coronavirus-ahora-la-grieta-es-entre-alberto-fernandez-y-cristina-kirchner/,El efecto coronavirus: ¿ahora la grieta es entre Alberto Fernández y Cristina Kirchner?
Jorge Lanata PPT,2020-03-24 17:26:08,Link,https://www.facebook.com/1800651526836664/posts/2715442378690903,http://hotelsanfranciscotlaxcala.mx/bonafini-acerca-de-el-coronavirus-con-macri-no-alcanzarian-los-cementerios/,"Bonafini acerca de el Coronavirus: ""Con Macri no alcanzarían los cementerios"""
Jorge Lanata HOY,2020-03-24 18:26:50,Link,https://www.facebook.com/838045592996579/posts/1880672988733829,http://hotelsanfranciscotlaxcala.mx/bonafini-acerca-de-el-coronavirus-con-macri-no-alcanzarian-los-cementerios/,"Bonafini acerca de el Coronavirus: ""Con Macri no alcanzarían los cementerios"""
Jorge Lanata 24h,2020-03-24 19:23:51,Link,https://www.facebook.com/1725134714435064/posts/2616085985339928,http://hotelsanfranciscotlaxcala.mx/bonafini-acerca-de-el-coronavirus-con-macri-no-alcanzarian-los-cementerios/,"Bonafini acerca de el Coronavirus: ""Con Macri no alcanzarían los cementerios"""
Noticias Increíbles,2020-03-24 20:08:56,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2259049137722174,http://hotelsanfranciscotlaxcala.mx/bonafini-acerca-de-el-coronavirus-con-macri-no-alcanzarian-los-cementerios/,"Bonafini acerca de el Coronavirus: ""Con Macri no alcanzarían los cementerios"""
Jorge Lanata PPT,2020-03-26 23:21:41,Link,https://www.facebook.com/1800651526836664/posts/2717507998484341,http://hotelsanfranciscotlaxcala.mx/coronavirus-todas-las-medidas-derechos-y-tramites-del-gobierno-sobre-la-pandemia/,"Coronavirus: todas las medidas, derechos y trámites del Gobierno sobre la pandemia"
Jorge Lanata HOY,2020-03-27 0:21:51,Link,https://www.facebook.com/838045592996579/posts/1883076265160168,http://hotelsanfranciscotlaxcala.mx/coronavirus-todas-las-medidas-derechos-y-tramites-del-gobierno-sobre-la-pandemia/,"Coronavirus: todas las medidas, derechos y trámites del Gobierno sobre la pandemia"
Jorge Lanata PPT,2020-03-27 19:00:11,Link,https://www.facebook.com/1800651526836664/posts/2718280468407094,http://hotelsanfranciscotlaxcala.mx/lanata-sin-piedad-hacia-fantino-uno-decide-si-el-programa-que-hace-va-a-ser-una-p/,"Lanata sin piedad hacia Fantino: ""Uno decide si el programa que hace va a ser una p..."""
Jorge Lanata HOY,2020-03-27 19:59:24,Link,https://www.facebook.com/838045592996579/posts/1883965701737891,http://hotelsanfranciscotlaxcala.mx/lanata-sin-piedad-hacia-fantino-uno-decide-si-el-programa-que-hace-va-a-ser-una-p/,"Lanata sin piedad hacia Fantino: ""Uno decide si el programa que hace va a ser una p..."""
Jorge Lanata 24h,2020-03-27 21:01:52,Link,https://www.facebook.com/1725134714435064/posts/2618719971743196,http://hotelsanfranciscotlaxcala.mx/lanata-sin-piedad-hacia-fantino-uno-decide-si-el-programa-que-hace-va-a-ser-una-p/,"Lanata sin piedad hacia Fantino: ""Uno decide si el programa que hace va a ser una p..."""
Noticias Increíbles,2020-03-28 0:37:18,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2261404117486676,http://hotelsanfranciscotlaxcala.mx/lanata-sin-piedad-hacia-fantino-uno-decide-si-el-programa-que-hace-va-a-ser-una-p/,"Lanata sin piedad hacia Fantino: ""Uno decide si el programa que hace va a ser una p..."""
Jorge Lanata PPT,2020-03-28 16:34:35,Link,https://www.facebook.com/1800651526836664/posts/2719134111655063,http://hotelsanfranciscotlaxcala.mx/mauricio-macri-pidio-a-dirigentes-del-pro-que-acompanen-al-gobierno/,Mauricio Macri pidió a dirigentes del PRO que acompañen al Gobierno
Jorge Lanata HOY,2020-03-28 17:34:11,Link,https://www.facebook.com/838045592996579/posts/1884974854970309,http://hotelsanfranciscotlaxcala.mx/mauricio-macri-pidio-a-dirigentes-del-pro-que-acompanen-al-gobierno/,Mauricio Macri pidió a dirigentes del PRO que acompañen al Gobierno
Noticias Increíbles,2020-03-28 23:30:27,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2262067910753630,http://hotelsanfranciscotlaxcala.mx/mauricio-macri-pidio-a-dirigentes-del-pro-que-acompanen-al-gobierno/,Mauricio Macri pidió a dirigentes del PRO que acompañen al Gobierno
Jorge Lanata 24h,2020-03-29 9:28:14,Link,https://www.facebook.com/1725134714435064/posts/2619990161616177,http://hotelsanfranciscotlaxcala.mx/mauricio-macri-pidio-a-dirigentes-del-pro-que-acompanen-al-gobierno/,Mauricio Macri pidió a dirigentes del PRO que acompañen al Gobierno
Jorge Lanata PPT,2020-03-29 15:48:50,Link,https://www.facebook.com/1800651526836664/posts/2720062438228897,http://hotelsanfranciscotlaxcala.mx/la-diva-susana-gimenez-los-que-no-votamos-a-alberto-estabamos-como-poseidos/,"La Diva Susana Giménez: ""Los que no votamos a Alberto estábamos como poseídos"""
Noticias Increíbles,2020-03-29 16:15:45,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2262574674036287,http://hotelsanfranciscotlaxcala.mx/la-diva-susana-gimenez-los-que-no-votamos-a-alberto-estabamos-como-poseidos/,"La Diva Susana Giménez: ""Los que no votamos a Alberto estábamos como poseídos"""
Jorge Lanata HOY,2020-03-29 16:48:32,Link,https://www.facebook.com/838045592996579/posts/1886025628198565,http://hotelsanfranciscotlaxcala.mx/la-diva-susana-gimenez-los-que-no-votamos-a-alberto-estabamos-como-poseidos/,"La Diva Susana Giménez: ""Los que no votamos a Alberto estábamos como poseídos"""
Jorge Lanata PPT,2020-03-30 13:05:42,Link,https://www.facebook.com/1800651526836664/posts/2720839321484542,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-cargo-contra-el-empresario-paolo-rocca-por-los-despidos-hermano-esta-vez-colabora/,"Alberto Fernández cargó contra el empresario Paolo Rocca por los despidos: “Hermano, esta vez colaborá”"
Jorge Lanata HOY,2020-03-30 14:05:31,Link,https://www.facebook.com/838045592996579/posts/1886959771438484,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-cargo-contra-el-empresario-paolo-rocca-por-los-despidos-hermano-esta-vez-colabora/,"Alberto Fernández cargó contra el empresario Paolo Rocca por los despidos: “Hermano, esta vez colaborá”"
Noticias Increíbles,2020-03-30 17:59:41,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2263344997292588,http://hotelsanfranciscotlaxcala.mx/fernandez-cruzo-a-los-trolls-macristas-que-arremeten-contra-el-gobierno-mientras-combate-al-coronavirus/,Fernández cruzó a los trolls macristas que arremeten contra el Gobierno mientras combate al coronavirus
Jorge Lanata 24h,2020-03-30 18:40:03,Link,https://www.facebook.com/1725134714435064/posts/2621161338165726,http://hotelsanfranciscotlaxcala.mx/fernandez-cruzo-a-los-trolls-macristas-que-arremeten-contra-el-gobierno-mientras-combate-al-coronavirus/,Fernández cruzó a los trolls macristas que arremeten contra el Gobierno mientras combate al coronavirus
Jorge Lanata PPT,2020-03-30 22:26:52,Link,https://www.facebook.com/1800651526836664/posts/2721197734782034,http://hotelsanfranciscotlaxcala.mx/fernandez-cruzo-a-los-trolls-macristas-que-arremeten-contra-el-gobierno-mientras-combate-al-coronavirus/,Fernández cruzó a los trolls macristas que arremeten contra el Gobierno mientras combate al coronavirus
Jorge Lanata HOY,2020-03-30 23:27:53,Link,https://www.facebook.com/838045592996579/posts/1887369351397526,http://hotelsanfranciscotlaxcala.mx/fernandez-cruzo-a-los-trolls-macristas-que-arremeten-contra-el-gobierno-mientras-combate-al-coronavirus/,Fernández cruzó a los trolls macristas que arremeten contra el Gobierno mientras combate al coronavirus
Noticias Increíbles,2020-03-31 4:00:50,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2263478993945855,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-cargo-contra-el-empresario-paolo-rocca-por-los-despidos-hermano-esta-vez-colabora/,"Alberto Fernández cargó contra el empresario Paolo Rocca por los despidos: “Hermano, esta vez colaborá”"
Jorge Lanata 24h,2020-03-31 5:00:07,Link,https://www.facebook.com/1725134714435064/posts/2621297288152131,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-cargo-contra-el-empresario-paolo-rocca-por-los-despidos-hermano-esta-vez-colabora/,"Alberto Fernández cargó contra el empresario Paolo Rocca por los despidos: “Hermano, esta vez colaborá”"
Jorge Lanata PPT,2020-03-31 14:03:59,Link,https://www.facebook.com/1800651526836664/posts/2721768104724997,http://hotelsanfranciscotlaxcala.mx/el-miserable-sos-vos-alberto-la-respuesta-de-un-empresario-cordobes/,"""El miserable sos vos, Alberto"", la respuesta de un empresario cordobés"
Jorge Lanata HOY,2020-03-31 15:05:35,Link,https://www.facebook.com/838045592996579/posts/1887993561335105,http://hotelsanfranciscotlaxcala.mx/el-miserable-sos-vos-alberto-la-respuesta-de-un-empresario-cordobes/,"""El miserable sos vos, Alberto"", la respuesta de un empresario cordobés"
Noticias Increíbles,2020-03-31 20:27:55,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2264123860548035,http://hotelsanfranciscotlaxcala.mx/el-miserable-sos-vos-alberto-la-respuesta-de-un-empresario-cordobes/,"""El miserable sos vos, Alberto"", la respuesta de un empresario cordobés"
Jorge Lanata 24h,2020-03-31 21:30:15,Link,https://www.facebook.com/1725134714435064/posts/2622068264741700,http://hotelsanfranciscotlaxcala.mx/el-miserable-sos-vos-alberto-la-respuesta-de-un-empresario-cordobes/,"""El miserable sos vos, Alberto"", la respuesta de un empresario cordobés"
Jorge Lanata PPT,2020-04-01 14:45:06,Link,https://www.facebook.com/1800651526836664/posts/2722695067965634,http://hotelsanfranciscotlaxcala.mx/carrio-respaldo-a-rodriguez-larreta-en-medio-de-la-interna-de-juntos-por-el-cambio/,Carrió respaldó a Rodríguez Larreta en medio de la interna de Juntos por el Cambio
Jorge Lanata HOY,2020-04-01 15:45:10,Link,https://www.facebook.com/838045592996579/posts/1889099174557877,http://hotelsanfranciscotlaxcala.mx/carrio-respaldo-a-rodriguez-larreta-en-medio-de-la-interna-de-juntos-por-el-cambio/,Carrió respaldó a Rodríguez Larreta en medio de la interna de Juntos por el Cambio
Noticias Increíbles,2020-04-01 16:45:47,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2264773450483076,http://hotelsanfranciscotlaxcala.mx/carrio-respaldo-a-rodriguez-larreta-en-medio-de-la-interna-de-juntos-por-el-cambio/,Carrió respaldó a Rodríguez Larreta en medio de la interna de Juntos por el Cambio
Jorge Lanata 24h,2020-04-01 17:45:48,Link,https://www.facebook.com/1725134714435064/posts/2622682154680311,http://hotelsanfranciscotlaxcala.mx/carrio-respaldo-a-rodriguez-larreta-en-medio-de-la-interna-de-juntos-por-el-cambio/,Carrió respaldó a Rodríguez Larreta en medio de la interna de Juntos por el Cambio
Jorge Lanata PPT,2020-04-02 13:27:30,Link,https://www.facebook.com/1800651526836664/posts/2723503131218161,http://hotelsanfranciscotlaxcala.mx/mensaje-de-cristina-kirchner-por-la-guerra-de-las-islas-malvinas/,Mensaje de Cristina Kirchner por la guerra de las Islas Malvinas
Jorge Lanata HOY,2020-04-02 14:30:57,Link,https://www.facebook.com/838045592996579/posts/1890022194465575,http://hotelsanfranciscotlaxcala.mx/mensaje-de-cristina-kirchner-por-la-guerra-de-las-islas-malvinas/,Mensaje de Cristina Kirchner por la guerra de las Islas Malvinas
Noticias Increíbles,2020-04-02 17:29:25,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2265511367075951,http://hotelsanfranciscotlaxcala.mx/mensaje-de-cristina-kirchner-por-la-guerra-de-las-islas-malvinas/,Mensaje de Cristina Kirchner por la guerra de las Islas Malvinas
Jorge Lanata 24h,2020-04-02 18:30:33,Link,https://www.facebook.com/1725134714435064/posts/2623618734586653,http://hotelsanfranciscotlaxcala.mx/mensaje-de-cristina-kirchner-por-la-guerra-de-las-islas-malvinas/,Mensaje de Cristina Kirchner por la guerra de las Islas Malvinas
Jorge Lanata PPT,2020-04-03 11:32:19,Link,https://www.facebook.com/1800651526836664/posts/2724263624475445,http://hotelsanfranciscotlaxcala.mx/anibal-fernandez-enfrento-por-twitter-a-un-hombre-que-destrozo-a-alberto-y-a-los-k/,Anibal Fernández enfrento por Twitter a un hombre que destrozo a Alberto y a los K
Jorge Lanata HOY,2020-04-03 12:35:27,Link,https://www.facebook.com/838045592996579/posts/1890925764375218,http://hotelsanfranciscotlaxcala.mx/anibal-fernandez-enfrento-por-twitter-a-un-hombre-que-destrozo-a-alberto-y-a-los-k/,Anibal Fernández enfrento por Twitter a un hombre que destrozo a Alberto y a los K
Noticias Increíbles,2020-04-03 13:40:38,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2266040823689672,http://hotelsanfranciscotlaxcala.mx/anibal-fernandez-enfrento-por-twitter-a-un-hombre-que-destrozo-a-alberto-y-a-los-k/,Anibal Fernández enfrento por Twitter a un hombre que destrozo a Alberto y a los K
Jorge Lanata 24h,2020-04-03 15:19:32,Link,https://www.facebook.com/1725134714435064/posts/2624365241178669,http://hotelsanfranciscotlaxcala.mx/anibal-fernandez-enfrento-por-twitter-a-un-hombre-que-destrozo-a-alberto-y-a-los-k/,Anibal Fernández enfrento por Twitter a un hombre que destrozo a Alberto y a los K
Jorge Lanata PPT,2020-04-04 17:46:31,Link,https://www.facebook.com/1800651526836664/posts/2725376514364156,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-estalla-contra-la-propuesta-de-bajar-los-sueldos-de-politicos-mis-funcionarios-no-tienen-fortunas/,Alberto Fernández estalla contra la propuesta de bajar los sueldos de políticos: Mis funcionarios no tienen fortunas.
Jorge Lanata HOY,2020-04-04 19:22:32,Link,https://www.facebook.com/838045592996579/posts/1892229197578208,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-estalla-contra-la-propuesta-de-bajar-los-sueldos-de-politicos-mis-funcionarios-no-tienen-fortunas/,Alberto Fernández estalla contra la propuesta de bajar los sueldos de políticos: Mis funcionarios no tienen fortunas.
Noticias Increíbles,2020-04-04 20:25:41,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2266921186934969,http://hotelsanfranciscotlaxcala.mx/alberto-fernandez-estalla-contra-la-propuesta-de-bajar-los-sueldos-de-politicos-mis-funcionarios-no-tienen-fortunas/,Alberto Fernández estalla contra la propuesta de bajar los sueldos de políticos: Mis funcionarios no tienen fortunas.
